0.264322441067197,0.528644882134394,0.791566794287694,1.048885789077074,1.292328656812096,1.508803354291035,1.680899438279013,1.789501836659689,1.818828966853783,1.762379105446269,1.625963135974597,1.424698100615215,1.177098171000954,0.900098542875791,0.606543702880680,0.304850347612229
0.528644882134394,1.058690694036851,1.588736505939309,2.111648432257489,2.611625483880276,3.061986251268746,3.425292562165329,3.658279937801884,3.723434925309173,3.604725262725382,3.316775337836903,2.895731879505828,2.383596040512810,1.816752820736733,1.221225921034699,0.612857871820090
0.791566794287694,1.588736505939309,2.393041228036302,3.197345950133296,3.980540237714506,4.702223604738346,5.300006516473054,5.694890427073347,5.811907433654989,5.616311682309183,5.140682768307354,4.457858039058385,3.644802580599707,2.762090778523633,1.848749989902958,0.925355218633430
1.048885789077074,2.111648432257489,3.197345950133296,4.304155931119701,5.410965912106105,6.466363980900521,7.377619471915196,8.009370544395622,8.212992699928256,7.907933838693785,7.171786014024940,6.150217081335652,4.975665464304000,3.738059171456582,2.486328041420070,1.239813525353336
1.292328656812096,2.611625483880276,3.980540237714506,5.410965912106105,6.892806423474273,8.374646934842440,9.734740156590474,10.751979578665690,11.122762255134184,10.630644958512757,9.488313307752623,7.995558807955285,6.369585296182498,4.728152401578626,3.118690728205082,1.547570841359843
1.508803354291035,3.061986251268746,4.702223604738345,6.466363980900521,8.374646934842440,10.404680787890506,12.434714640938573,14.141049061994737,14.895431783430025,14.003573910286672,12.155263450517507,9.974122533932105,7.778964510892080,5.686276467129477,3.712711628461787,1.831779847683650
1.680899438279013,3.425292562165328,5.300006516473054,7.377619471915196,9.734740156590474,12.434714640938573,15.458392442941616,18.482070244944659,20.314345550626498,18.332955448686395,15.155047447313002,11.966703366363546,9.085876498622609,6.525277327585413,4.214101021769151,2.066836920912968
1.789501836659688,3.658279937801884,5.694890427073347,8.009370544395622,10.751979578665690,14.141049061994737,18.482070244944659,24.014497485194788,29.546924725444914,23.858858177766926,18.165267523684555,13.651770128806968,10.072560789649396,7.114857602212019,4.551578210116436,2.221467645140959
1.818828966853782,3.723434925309172,5.811907433654989,8.212992699928254,11.122762255134180,14.895431783430025,20.314345550626498,29.546924725444917,50.000000000000000,29.390285013251834,19.995397363173375,14.402548835530375,10.437741689555718,7.310014081496833,4.655888184715424,2.267455449534431
1.762379105446269,3.604725262725382,5.616311682309183,7.907933838693783,10.630644958512756,14.003573910286670,18.332955448686398,23.858858177766930,29.390285013251837,23.706886546739288,18.023488080226738,13.525289043036455,9.965843051546274,7.031571066884197,4.494504997713996,2.192466788724066
1.625963135974597,3.316775337836903,5.140682768307352,7.171786014024939,9.488313307752620,12.155263450517506,15.155047447313001,18.165267523684555,19.995397363173375,18.023488080226738,14.866382142534585,11.709276204842432,8.868772981484199,6.355922136779686,4.098095464419576,2.007906707647837
1.424698100615215,2.895731879505827,4.457858039058383,6.150217081335651,7.995558807955282,9.974122533932103,11.966703366363545,13.651770128806968,14.402548835530375,13.525289043036455,11.709276204842434,9.576663368805420,7.444050532768405,5.425251032864820,3.534048015536782,1.741065310438450
1.177098171000954,2.383596040512809,3.644802580599706,4.975665464303999,6.369585296182495,7.778964510892077,9.085876498622607,10.072560789649396,10.437741689555718,9.965843051546276,8.868772981484200,7.444050532768405,5.905516989571406,4.366983446374406,2.871781531885821,1.422306518569180
0.900098542875791,1.816752820736733,2.762090778523633,3.738059171456582,4.728152401578624,5.686276467129475,6.525277327585411,7.114857602212020,7.310014081496833,7.031571066884198,6.355922136779686,5.425251032864820,4.366983446374406,3.265385796718661,2.163788147062916,1.076379796375654
0.606543702880680,1.221225921034699,1.848749989902958,2.486328041420069,3.118690728205081,3.712711628461786,4.214101021769149,4.551578210116435,4.655888184715424,4.494504997713996,4.098095464419576,3.534048015536782,2.871781531885821,2.163788147062916,1.441606333466717,0.719424519870518
0.304850347612229,0.612857871820090,0.925355218633430,1.239813525353336,1.547570841359843,1.831779847683649,2.066836920912967,2.221467645140958,2.267455449534431,2.192466788724066,2.007906707647837,1.741065310438449,1.422306518569180,1.076379796375654,0.719424519870518,0.359712259935259
